# ground truth trajectory
# file: 'MH_05_difficult.bag'
# timestamp tx ty tz qx qy qz qw
1403638519.882829 4.4615898 -1.6808200 0.5790380 -0.7577880 -0.3485160 -0.4975190 0.2382640 
1403638519.887830 4.4615822 -1.6808170 0.5790430 -0.7577850 -0.3485020 -0.4975290 0.2382710 
1403638519.892829 4.4615979 -1.6808220 0.5790290 -0.7577850 -0.3484930 -0.4975330 0.2382770 
1403638519.897830 4.4615932 -1.6808200 0.5790280 -0.7577860 -0.3484900 -0.4975310 0.2382800 
1403638519.902829 4.4615879 -1.6808161 0.5790280 -0.7577900 -0.3484880 -0.4975280 0.2382780 
1403638519.907830 4.4615831 -1.6808130 0.5790290 -0.7577940 -0.3484890 -0.4975210 0.2382760 
1403638519.912829 4.4615769 -1.6808090 0.5790310 -0.7577970 -0.3484880 -0.4975180 0.2382770 
1403638519.917830 4.4615722 -1.6808050 0.5790350 -0.7577970 -0.3484860 -0.4975210 0.2382760 
1403638519.922829 4.4615660 -1.6808020 0.5790390 -0.7577940 -0.3484820 -0.4975270 0.2382740 
1403638519.927830 4.4615598 -1.6807981 0.5790430 -0.7577960 -0.3484740 -0.4975280 0.2382790 
1403638519.932830 4.4615541 -1.6807940 0.5790450 -0.7578020 -0.3484700 -0.4975220 0.2382800 
1403638519.937829 4.4615469 -1.6807899 0.5790470 -0.7578090 -0.3484730 -0.4975100 0.2382770 
1403638519.942830 4.4615679 -1.6807940 0.5790280 -0.7578120 -0.3484770 -0.4975050 0.2382710 
1403638519.947829 4.4615650 -1.6807910 0.5790270 -0.7578130 -0.3484820 -0.4975010 0.2382690 
1403638519.952830 4.4615612 -1.6807870 0.5790260 -0.7578170 -0.3484850 -0.4974910 0.2382720 
1403638519.957829 4.4615560 -1.6807830 0.5790260 -0.7578190 -0.3484860 -0.4974870 0.2382740 
1403638519.962830 4.4615512 -1.6807790 0.5790270 -0.7578150 -0.3484870 -0.4974910 0.2382770 
1403638519.967829 4.4615440 -1.6807730 0.5790280 -0.7578120 -0.3484870 -0.4974940 0.2382790 
1403638519.972830 4.4615369 -1.6807680 0.5790280 -0.7578120 -0.3484860 -0.4974940 0.2382810 
1403638519.977829 4.4615288 -1.6807630 0.5790280 -0.7578140 -0.3484840 -0.4974890 0.2382880 
1403638519.982830 4.4615202 -1.6807570 0.5790300 -0.7578170 -0.3484800 -0.4974850 0.2382930 
1403638519.987829 4.4615102 -1.6807520 0.5790320 -0.7578200 -0.3484780 -0.4974800 0.2382980 
1403638519.992829 4.4615302 -1.6807539 0.5790100 -0.7578210 -0.3484790 -0.4974770 0.2382990 
1403638519.997829 4.4615231 -1.6807500 0.5790080 -0.7578220 -0.3484770 -0.4974750 0.2383040 
1403638520.002830 4.4615159 -1.6807460 0.5790060 -0.7578230 -0.3484770 -0.4974720 0.2383060 
1403638520.007829 4.4615092 -1.6807430 0.5790050 -0.7578240 -0.3484740 -0.4974720 0.2383070 
1403638520.012830 4.4615011 -1.6807400 0.5790050 -0.7578230 -0.3484630 -0.4974780 0.2383140 
1403638520.017829 4.4614930 -1.6807380 0.5790060 -0.7578260 -0.3484540 -0.4974780 0.2383180 
1403638520.022830 4.4614849 -1.6807359 0.5790060 -0.7578330 -0.3484470 -0.4974730 0.2383140 
1403638520.027829 4.4614758 -1.6807340 0.5790070 -0.7578410 -0.3484440 -0.4974650 0.2383130 
1403638520.032830 4.4614668 -1.6807320 0.5790080 -0.7578440 -0.3484440 -0.4974600 0.2383110 
1403638520.037829 4.4614568 -1.6807290 0.5790100 -0.7578460 -0.3484470 -0.4974590 0.2383050 
1403638520.042830 4.4614758 -1.6807330 0.5789890 -0.7578430 -0.3484530 -0.4974600 0.2383020 
1403638520.047829 4.4614711 -1.6807311 0.5789890 -0.7578360 -0.3484580 -0.4974670 0.2383040 
1403638520.052830 4.4614658 -1.6807290 0.5789910 -0.7578330 -0.3484550 -0.4974710 0.2383080 
1403638520.057830 4.4614611 -1.6807270 0.5789920 -0.7578360 -0.3484460 -0.4974710 0.2383120 
1403638520.062829 4.4614549 -1.6807250 0.5789930 -0.7578390 -0.3484390 -0.4974740 0.2383090 
1403638520.067830 4.4614468 -1.6807230 0.5789940 -0.7578440 -0.3484330 -0.4974740 0.2383000 
1403638520.072829 4.4614391 -1.6807210 0.5789960 -0.7578520 -0.3484250 -0.4974690 0.2382970 
1403638520.077830 4.4614301 -1.6807179 0.5790010 -0.7578550 -0.3484140 -0.4974690 0.2383040 
1403638520.082829 4.4614210 -1.6807170 0.5790060 -0.7578540 -0.3484020 -0.4974720 0.2383150 
1403638520.087830 4.4614120 -1.6807150 0.5790120 -0.7578520 -0.3483970 -0.4974750 0.2383220 
1403638520.092829 4.4614339 -1.6807210 0.5789890 -0.7578510 -0.3484020 -0.4974740 0.2383200 
1403638520.097830 4.4614310 -1.6807210 0.5789870 -0.7578580 -0.3484070 -0.4974650 0.2383130 
1403638520.102829 4.4614282 -1.6807210 0.5789860 -0.7578660 -0.3484080 -0.4974560 0.2383040 
1403638520.107830 4.4614239 -1.6807210 0.5789880 -0.7578710 -0.3484070 -0.4974520 0.2382980 
1403638520.112829 4.4614201 -1.6807190 0.5789930 -0.7578710 -0.3484040 -0.4974530 0.2382990 
1403638520.117830 4.4614148 -1.6807170 0.5789980 -0.7578700 -0.3483980 -0.4974570 0.2383020 
1403638520.122829 4.4614091 -1.6807150 0.5790020 -0.7578690 -0.3483960 -0.4974570 0.2383110 
1403638520.127830 4.4614019 -1.6807120 0.5790050 -0.7578670 -0.3483930 -0.4974560 0.2383230 
1403638520.132829 4.4613962 -1.6807110 0.5790080 -0.7578690 -0.3483940 -0.4974510 0.2383250 
1403638520.137830 4.4613881 -1.6807090 0.5790130 -0.7578730 -0.3483950 -0.4974440 0.2383250 
1403638520.142829 4.4614081 -1.6807140 0.5789930 -0.7578790 -0.3483900 -0.4974390 0.2383240 
1403638520.147830 4.4614048 -1.6807140 0.5789930 -0.7578850 -0.3483870 -0.4974330 0.2383230 
1403638520.152829 4.4614010 -1.6807140 0.5789950 -0.7578860 -0.3483850 -0.4974310 0.2383240 
1403638520.157830 4.4613948 -1.6807131 0.5789960 -0.7578850 -0.3483830 -0.4974310 0.2383300 
1403638520.162829 4.4613891 -1.6807120 0.5789990 -0.7578860 -0.3483830 -0.4974280 0.2383370 
1403638520.167830 4.4613819 -1.6807110 0.5790020 -0.7578860 -0.3483800 -0.4974290 0.2383380 
1403638520.172829 4.4613738 -1.6807100 0.5790060 -0.7578900 -0.3483750 -0.4974300 0.2383310 
1403638520.177830 4.4613671 -1.6807090 0.5790110 -0.7578980 -0.3483730 -0.4974260 0.2383170 
1403638520.182830 4.4613590 -1.6807090 0.5790150 -0.7579080 -0.3483640 -0.4974210 0.2383060 
1403638520.187829 4.4613500 -1.6807081 0.5790200 -0.7579150 -0.3483550 -0.4974190 0.2383020 
1403638520.192830 4.4613400 -1.6807060 0.5790260 -0.7579160 -0.3483530 -0.4974200 0.2383000 
1403638520.197829 4.4613628 -1.6807120 0.5790000 -0.7579140 -0.3483540 -0.4974220 0.2383030 
1403638520.202830 4.4613581 -1.6807120 0.5790010 -0.7579090 -0.3483560 -0.4974240 0.2383100 
1403638520.207829 4.4613519 -1.6807110 0.5790020 -0.7579050 -0.3483580 -0.4974260 0.2383150 
1403638520.212830 4.4613452 -1.6807110 0.5790040 -0.7579060 -0.3483570 -0.4974250 0.2383140 
1403638520.217829 4.4613380 -1.6807110 0.5790050 -0.7579090 -0.3483590 -0.4974210 0.2383120 
1403638520.222830 4.4613299 -1.6807100 0.5790080 -0.7579110 -0.3483610 -0.4974160 0.2383110 
1403638520.227829 4.4613228 -1.6807090 0.5790120 -0.7579160 -0.3483610 -0.4974110 0.2383060 
1403638520.232830 4.4613152 -1.6807081 0.5790170 -0.7579200 -0.3483630 -0.4974070 0.2383000 
1403638520.237829 4.4613061 -1.6807060 0.5790240 -0.7579220 -0.3483630 -0.4974070 0.2382930 
1403638520.242830 4.4613228 -1.6807110 0.5790060 -0.7579230 -0.3483560 -0.4974120 0.2382900 
1403638520.247829 4.4613190 -1.6807110 0.5790090 -0.7579220 -0.3483490 -0.4974140 0.2382990 
1403638520.252830 4.4613161 -1.6807110 0.5790120 -0.7579210 -0.3483480 -0.4974120 0.2383100 
1403638520.257829 4.4613118 -1.6807110 0.5790140 -0.7579240 -0.3483500 -0.4974030 0.2383130 
1403638520.262830 4.4613080 -1.6807110 0.5790170 -0.7579260 -0.3483530 -0.4973990 0.2383110 
1403638520.267829 4.4613051 -1.6807110 0.5790230 -0.7579280 -0.3483550 -0.4973980 0.2383050 
1403638520.272830 4.4613032 -1.6807110 0.5790300 -0.7579300 -0.3483520 -0.4973980 0.2383010 
1403638520.277829 4.4612989 -1.6807110 0.5790390 -0.7579330 -0.3483460 -0.4974000 0.2382990 
1403638520.282830 4.4612961 -1.6807120 0.5790480 -0.7579330 -0.3483400 -0.4974010 0.2383040 
1403638520.287829 4.4612932 -1.6807131 0.5790560 -0.7579290 -0.3483370 -0.4974050 0.2383120 
1403638520.292830 4.4612889 -1.6807150 0.5790650 -0.7579270 -0.3483440 -0.4974030 0.2383120 
1403638520.297829 4.4612851 -1.6807170 0.5790730 -0.7579300 -0.3483540 -0.4973950 0.2383070 
1403638520.302830 4.4612808 -1.6807190 0.5790820 -0.7579290 -0.3483570 -0.4973950 0.2383040 
1403638520.307830 4.4612751 -1.6807210 0.5790920 -0.7579280 -0.3483580 -0.4973980 0.2383000 
1403638520.312829 4.4612679 -1.6807230 0.5791010 -0.7579280 -0.3483630 -0.4973980 0.2382950 
1403638520.317830 4.4612598 -1.6807240 0.5791110 -0.7579250 -0.3483640 -0.4973990 0.2382990 
1403638520.322829 4.4612508 -1.6807250 0.5791210 -0.7579220 -0.3483640 -0.4974020 0.2383040 
1403638520.327830 4.4612422 -1.6807261 0.5791310 -0.7579180 -0.3483640 -0.4974060 0.2383070 
1403638520.332829 4.4612322 -1.6807261 0.5791420 -0.7579140 -0.3483620 -0.4974130 0.2383090 
1403638520.337830 4.4612231 -1.6807261 0.5791540 -0.7579170 -0.3483510 -0.4974140 0.2383130 
1403638520.342829 4.4612122 -1.6807240 0.5791660 -0.7579220 -0.3483370 -0.4974110 0.2383220 
1403638520.347830 4.4613228 -1.6807539 0.5790580 -0.7579250 -0.3483240 -0.4974110 0.2383320 
1403638520.352829 4.4613242 -1.6807550 0.5790610 -0.7579300 -0.3483110 -0.4974080 0.2383430 
1403638520.357830 4.4613242 -1.6807560 0.5790640 -0.7579290 -0.3483100 -0.4974050 0.2383520 
1403638520.362830 4.4613242 -1.6807570 0.5790680 -0.7579280 -0.3483160 -0.4974020 0.2383540 
1403638520.367830 4.4613242 -1.6807590 0.5790730 -0.7579320 -0.3483160 -0.4973970 0.2383530 
1403638520.372829 4.4613228 -1.6807600 0.5790790 -0.7579380 -0.3483140 -0.4973890 0.2383530 
1403638520.377830 4.4613209 -1.6807621 0.5790840 -0.7579450 -0.3483090 -0.4973810 0.2383540 
1403638520.382829 4.4613190 -1.6807630 0.5790890 -0.7579460 -0.3483060 -0.4973810 0.2383520 
1403638520.387830 4.4613171 -1.6807640 0.5790950 -0.7579450 -0.3483110 -0.4973820 0.2383470 
1403638520.392829 4.4613371 -1.6807710 0.5790790 -0.7579420 -0.3483180 -0.4973840 0.2383430 
1403638520.397830 4.4613400 -1.6807750 0.5790820 -0.7579380 -0.3483180 -0.4973890 0.2383440 
1403638520.402829 4.4613428 -1.6807780 0.5790860 -0.7579370 -0.3483190 -0.4973920 0.2383400 
1403638520.407830 4.4613452 -1.6807790 0.5790900 -0.7579380 -0.3483190 -0.4973950 0.2383340 
1403638520.412829 4.4613471 -1.6807810 0.5790940 -0.7579360 -0.3483180 -0.4973990 0.2383320 
1403638520.417830 4.4613471 -1.6807810 0.5790980 -0.7579360 -0.3483180 -0.4973980 0.2383330 
1403638520.422829 4.4613461 -1.6807820 0.5791030 -0.7579370 -0.3483140 -0.4973970 0.2383370 
1403638520.427830 4.4613438 -1.6807801 0.5791100 -0.7579370 -0.3483090 -0.4973980 0.2383420 
1403638520.432830 4.4613409 -1.6807780 0.5791160 -0.7579390 -0.3483060 -0.4973960 0.2383450 
1403638520.437829 4.4613361 -1.6807740 0.5791230 -0.7579420 -0.3483090 -0.4973880 0.2383480 
1403638520.442830 4.4613299 -1.6807710 0.5791290 -0.7579470 -0.3483110 -0.4973780 0.2383500 
1403638520.447829 4.4613562 -1.6807760 0.5791040 -0.7579510 -0.3483020 -0.4973750 0.2383550 
1403638520.452830 4.4613538 -1.6807750 0.5791070 -0.7579560 -0.3482840 -0.4973780 0.2383630 
1403638520.457829 4.4613528 -1.6807740 0.5791130 -0.7579590 -0.3482690 -0.4973810 0.2383690 
1403638520.462830 4.4613528 -1.6807730 0.5791190 -0.7579600 -0.3482580 -0.4973850 0.2383720 
1403638520.467829 4.4613509 -1.6807710 0.5791240 -0.7579640 -0.3482510 -0.4973820 0.2383760 
1403638520.472830 4.4613490 -1.6807700 0.5791290 -0.7579710 -0.3482450 -0.4973740 0.2383780 
1403638520.477829 4.4613471 -1.6807690 0.5791350 -0.7579740 -0.3482420 -0.4973710 0.2383820 
1403638520.482830 4.4613438 -1.6807690 0.5791420 -0.7579740 -0.3482420 -0.4973710 0.2383800 
1403638520.487829 4.4613400 -1.6807680 0.5791520 -0.7579770 -0.3482440 -0.4973700 0.2383710 
1403638520.492829 4.4613590 -1.6807730 0.5791380 -0.7579800 -0.3482460 -0.4973670 0.2383640 
1403638520.497829 4.4613590 -1.6807740 0.5791420 -0.7579820 -0.3482420 -0.4973680 0.2383610 
1403638520.502830 4.4613600 -1.6807750 0.5791450 -0.7579870 -0.3482370 -0.4973670 0.2383550 
1403638520.507829 4.4613600 -1.6807760 0.5791470 -0.7579940 -0.3482330 -0.4973620 0.2383470 
1403638520.512830 4.4613590 -1.6807760 0.5791500 -0.7579970 -0.3482300 -0.4973630 0.2383410 
1403638520.517829 4.4613571 -1.6807760 0.5791530 -0.7579970 -0.3482270 -0.4973640 0.2383430 
1403638520.522830 4.4613528 -1.6807750 0.5791560 -0.7579970 -0.3482200 -0.4973660 0.2383480 
1403638520.527829 4.4613490 -1.6807740 0.5791610 -0.7579980 -0.3482090 -0.4973700 0.2383530 
1403638520.532830 4.4613438 -1.6807719 0.5791650 -0.7580020 -0.3482020 -0.4973650 0.2383620 
1403638520.537829 4.4613390 -1.6807710 0.5791700 -0.7580070 -0.3482010 -0.4973550 0.2383690 
1403638520.542830 4.4613328 -1.6807700 0.5791760 -0.7580100 -0.3481990 -0.4973510 0.2383680 
1403638520.547829 4.4613280 -1.6807690 0.5791830 -0.7580140 -0.3481910 -0.4973520 0.2383660 
1403638520.552830 4.4613209 -1.6807680 0.5791900 -0.7580170 -0.3481810 -0.4973520 0.2383730 
1403638520.557830 4.4613152 -1.6807671 0.5791960 -0.7580200 -0.3481700 -0.4973500 0.2383810 
1403638520.562829 4.4613080 -1.6807650 0.5792040 -0.7580210 -0.3481640 -0.4973520 0.2383830 
1403638520.567830 4.4612999 -1.6807621 0.5792120 -0.7580190 -0.3481670 -0.4973550 0.2383810 
1403638520.572829 4.4612918 -1.6807590 0.5792210 -0.7580240 -0.3481650 -0.4973500 0.2383770 
1403638520.577830 4.4612842 -1.6807570 0.5792290 -0.7580330 -0.3481600 -0.4973440 0.2383700 
1403638520.582829 4.4612761 -1.6807550 0.5792380 -0.7580360 -0.3481560 -0.4973440 0.2383640 
1403638520.587830 4.4612679 -1.6807539 0.5792490 -0.7580390 -0.3481500 -0.4973450 0.2383610 
1403638520.592829 4.4613571 -1.6807780 0.5791670 -0.7580380 -0.3481450 -0.4973510 0.2383600 
1403638520.597830 4.4613571 -1.6807780 0.5791710 -0.7580400 -0.3481360 -0.4973530 0.2383620 
1403638520.602829 4.4613562 -1.6807770 0.5791740 -0.7580420 -0.3481340 -0.4973510 0.2383630 
1403638520.607830 4.4613528 -1.6807760 0.5791760 -0.7580430 -0.3481390 -0.4973460 0.2383620 
1403638520.612829 4.4613500 -1.6807730 0.5791780 -0.7580450 -0.3481440 -0.4973420 0.2383580 
1403638520.617830 4.4613471 -1.6807700 0.5791820 -0.7580490 -0.3481460 -0.4973350 0.2383560 
1403638520.622829 4.4613438 -1.6807671 0.5791870 -0.7580500 -0.3481430 -0.4973370 0.2383540 
1403638520.627830 4.4613409 -1.6807650 0.5791920 -0.7580500 -0.3481360 -0.4973420 0.2383540 
1403638520.632829 4.4613390 -1.6807640 0.5791960 -0.7580550 -0.3481290 -0.4973390 0.2383550 
1403638520.637830 4.4613352 -1.6807621 0.5792000 -0.7580620 -0.3481270 -0.4973320 0.2383490 
1403638520.642829 4.4613528 -1.6807660 0.5791800 -0.7580680 -0.3481270 -0.4973250 0.2383440 
1403638520.647830 4.4613509 -1.6807650 0.5791780 -0.7580700 -0.3481300 -0.4973170 0.2383510 
1403638520.652829 4.4613481 -1.6807630 0.5791770 -0.7580690 -0.3481380 -0.4973120 0.2383560 
1403638520.657830 4.4613452 -1.6807610 0.5791770 -0.7580720 -0.3481390 -0.4973050 0.2383550 
1403638520.662829 4.4613409 -1.6807580 0.5791770 -0.7580770 -0.3481370 -0.4973000 0.2383550 
1403638520.667830 4.4613371 -1.6807550 0.5791770 -0.7580780 -0.3481380 -0.4972970 0.2383560 
1403638520.672829 4.4613328 -1.6807520 0.5791770 -0.7580770 -0.3481370 -0.4973000 0.2383540 
1403638520.677830 4.4613280 -1.6807491 0.5791760 -0.7580800 -0.3481330 -0.4973020 0.2383450 
1403638520.682830 4.4613218 -1.6807460 0.5791760 -0.7580860 -0.3481320 -0.4972980 0.2383380 
1403638520.687829 4.4613152 -1.6807441 0.5791760 -0.7580860 -0.3481310 -0.4972970 0.2383390 
1403638520.692830 4.4613080 -1.6807420 0.5791780 -0.7580860 -0.3481280 -0.4972970 0.2383450 
1403638520.697829 4.4613271 -1.6807460 0.5791530 -0.7580870 -0.3481240 -0.4972940 0.2383530 
1403638520.702830 4.4613242 -1.6807450 0.5791500 -0.7580900 -0.3481230 -0.4972860 0.2383630 
1403638520.707829 4.4613209 -1.6807441 0.5791470 -0.7580950 -0.3481220 -0.4972780 0.2383640 
1403638520.712830 4.4613180 -1.6807441 0.5791420 -0.7581020 -0.3481210 -0.4972710 0.2383590 
1403638520.717829 4.4613152 -1.6807441 0.5791380 -0.7581070 -0.3481190 -0.4972660 0.2383560 
1403638520.722830 4.4613118 -1.6807430 0.5791350 -0.7581120 -0.3481150 -0.4972620 0.2383550 
1403638520.727829 4.4613090 -1.6807430 0.5791330 -0.7581150 -0.3481090 -0.4972620 0.2383530 
1403638520.732830 4.4613051 -1.6807410 0.5791330 -0.7581170 -0.3481030 -0.4972630 0.2383530 
1403638520.737829 4.4613018 -1.6807390 0.5791330 -0.7581180 -0.3481050 -0.4972590 0.2383550 
1403638520.742830 4.4612989 -1.6807359 0.5791340 -0.7581220 -0.3481100 -0.4972490 0.2383580 
1403638520.747829 4.4613199 -1.6807390 0.5791100 -0.7581220 -0.3481110 -0.4972470 0.2383600 
