# ground truth trajectory
# file: 'MH_03_medium.bag'
# timestamp tx ty tz qx qy qz qw
1403637133.148319 4.6322379 -1.7871400 0.5780850 -0.1569980 -0.7752820 -0.0698210 0.6077950 
1403637133.153319 4.6323500 -1.7871540 0.5781790 -0.1569820 -0.7752850 -0.0698300 0.6077930 
1403637133.158319 4.6324558 -1.7871590 0.5782800 -0.1569530 -0.7753040 -0.0698810 0.6077710 
1403637133.163319 4.6325569 -1.7871530 0.5783900 -0.1569170 -0.7753240 -0.0699720 0.6077440 
1403637133.168319 4.6326509 -1.7871341 0.5785090 -0.1568730 -0.7753330 -0.0701040 0.6077290 
1403637133.173319 4.6327381 -1.7871040 0.5786380 -0.1568140 -0.7753350 -0.0702760 0.6077220 
1403637133.178319 4.6328201 -1.7870630 0.5787710 -0.1567400 -0.7753270 -0.0704830 0.6077270 
1403637133.183319 4.6328959 -1.7870110 0.5789050 -0.1566440 -0.7753200 -0.0707320 0.6077330 
1403637133.188319 4.6329670 -1.7869490 0.5790350 -0.1565440 -0.7753270 -0.0710310 0.6077150 
1403637133.193319 4.6330318 -1.7868789 0.5791570 -0.1564500 -0.7753500 -0.0713680 0.6076700 
1403637133.198319 4.6330900 -1.7868030 0.5792690 -0.1563510 -0.7753880 -0.0717360 0.6076030 
1403637133.203319 4.6331429 -1.7867240 0.5793730 -0.1562510 -0.7754340 -0.0721300 0.6075240 
1403637133.208319 4.6331902 -1.7866430 0.5794720 -0.1561510 -0.7754760 -0.0725460 0.6074470 
1403637133.213319 4.6332340 -1.7865649 0.5795680 -0.1560520 -0.7755110 -0.0729740 0.6073770 
1403637133.218319 4.6332769 -1.7864940 0.5796670 -0.1559560 -0.7755380 -0.0733930 0.6073170 
1403637133.223319 4.6333208 -1.7864330 0.5797710 -0.1558700 -0.7755540 -0.0737840 0.6072700 
1403637133.228319 4.6333680 -1.7863840 0.5798810 -0.1557910 -0.7755770 -0.0741340 0.6072190 
1403637133.233319 4.6334219 -1.7863441 0.5799990 -0.1557120 -0.7756150 -0.0744530 0.6071530 
1403637133.238319 4.6334910 -1.7862830 0.5800670 -0.1556350 -0.7756720 -0.0747620 0.6070600 
1403637133.243319 4.6335640 -1.7862470 0.5802000 -0.1555490 -0.7757520 -0.0750870 0.6069390 
1403637133.248319 4.6336460 -1.7862120 0.5803470 -0.1554470 -0.7758430 -0.0754380 0.6068060 
1403637133.253319 4.6337352 -1.7861780 0.5805120 -0.1553340 -0.7759350 -0.0757970 0.6066720 
1403637133.258319 4.6338282 -1.7861440 0.5806930 -0.1552210 -0.7760170 -0.0761450 0.6065530 
1403637133.263319 4.6339250 -1.7861130 0.5808900 -0.1551180 -0.7760840 -0.0764640 0.6064530 
1403637133.268319 4.6340241 -1.7860841 0.5811000 -0.1550290 -0.7761400 -0.0767380 0.6063700 
1403637133.273319 4.6341228 -1.7860590 0.5813180 -0.1549610 -0.7761930 -0.0769660 0.6062910 
1403637133.278319 4.6342211 -1.7860380 0.5815430 -0.1549120 -0.7762490 -0.0771450 0.6062090 
1403637133.283319 4.6343179 -1.7860210 0.5817730 -0.1548740 -0.7763030 -0.0772760 0.6061330 
1403637133.288319 4.6344151 -1.7859970 0.5819910 -0.1548480 -0.7763560 -0.0773730 0.6060580 
1403637133.293319 4.6345129 -1.7859811 0.5822320 -0.1548380 -0.7764180 -0.0774550 0.6059710 
1403637133.298319 4.6346121 -1.7859640 0.5824850 -0.1548320 -0.7764870 -0.0775360 0.6058730 
1403637133.303319 4.6347122 -1.7859460 0.5827530 -0.1548280 -0.7765590 -0.0776370 0.6057700 
1403637133.308319 4.6348119 -1.7859260 0.5830390 -0.1548330 -0.7766320 -0.0777600 0.6056590 
1403637133.313319 4.6349120 -1.7859050 0.5833460 -0.1548480 -0.7767100 -0.0779000 0.6055370 
1403637133.318319 4.6350141 -1.7858800 0.5836760 -0.1548640 -0.7767860 -0.0780570 0.6054160 
1403637133.323319 4.6351190 -1.7858510 0.5840310 -0.1548870 -0.7768610 -0.0782360 0.6052900 
1403637133.328319 4.6352291 -1.7858170 0.5844110 -0.1549210 -0.7769390 -0.0784540 0.6051540 
1403637133.333319 4.6353440 -1.7857770 0.5848130 -0.1549640 -0.7770200 -0.0787110 0.6050040 
1403637133.338319 4.6354609 -1.7857230 0.5852160 -0.1550290 -0.7771100 -0.0789870 0.6048370 
1403637133.343319 4.6355829 -1.7856710 0.5856500 -0.1551190 -0.7772060 -0.0792700 0.6046530 
1403637133.348319 4.6357059 -1.7856160 0.5861020 -0.1552390 -0.7773020 -0.0795560 0.6044620 
1403637133.353319 4.6358309 -1.7855560 0.5865680 -0.1554000 -0.7773890 -0.0798460 0.6042710 
1403637133.358319 4.6359568 -1.7854930 0.5870490 -0.1556040 -0.7774700 -0.0801280 0.6040760 
1403637133.363319 4.6360812 -1.7854270 0.5875420 -0.1558520 -0.7775460 -0.0803890 0.6038800 
1403637133.368319 4.6362038 -1.7853580 0.5880450 -0.1561440 -0.7776090 -0.0806290 0.6036920 
1403637133.373319 4.6363258 -1.7852880 0.5885560 -0.1564710 -0.7776590 -0.0808540 0.6035120 
1403637133.378319 4.6364470 -1.7852190 0.5890680 -0.1567950 -0.7777180 -0.0810870 0.6033200 
1403637133.383319 4.6365690 -1.7851530 0.5895790 -0.1570980 -0.7777940 -0.0813360 0.6031110 
1403637133.388319 4.6366911 -1.7850780 0.5900690 -0.1573850 -0.7778850 -0.0815850 0.6028840 
1403637133.393319 4.6368170 -1.7850159 0.5905730 -0.1576550 -0.7779910 -0.0818290 0.6026440 
1403637133.398319 4.6369438 -1.7849580 0.5910690 -0.1579130 -0.7781170 -0.0820700 0.6023810 
1403637133.403319 4.6370668 -1.7849040 0.5915520 -0.1581730 -0.7782690 -0.0822910 0.6020870 
1403637133.408319 4.6371861 -1.7848560 0.5920210 -0.1584260 -0.7784350 -0.0824800 0.6017800 
1403637133.413319 4.6373000 -1.7848140 0.5924770 -0.1586700 -0.7786000 -0.0826370 0.6014800 
1403637133.418319 4.6374092 -1.7847780 0.5929250 -0.1589070 -0.7787590 -0.0827690 0.6011940 
1403637133.423319 4.6375132 -1.7847490 0.5933630 -0.1591350 -0.7789090 -0.0828780 0.6009240 
1403637133.428319 4.6376119 -1.7847290 0.5937910 -0.1593480 -0.7790520 -0.0829400 0.6006740 
1403637133.433319 4.6377072 -1.7847230 0.5942050 -0.1595460 -0.7791900 -0.0829320 0.6004430 
1403637133.438319 4.6378002 -1.7847340 0.5946030 -0.1597250 -0.7793410 -0.0828470 0.6002120 
1403637133.443319 4.6378889 -1.7847461 0.5949590 -0.1598840 -0.7795100 -0.0827000 0.5999680 
1403637133.448319 4.6379852 -1.7847821 0.5953180 -0.1600360 -0.7796960 -0.0825150 0.5997120 
1403637133.453319 4.6380868 -1.7848279 0.5956620 -0.1601780 -0.7799050 -0.0823060 0.5994320 
1403637133.458319 4.6381931 -1.7848810 0.5959920 -0.1602890 -0.7801390 -0.0820930 0.5991270 
1403637133.463319 4.6383028 -1.7849420 0.5963110 -0.1603650 -0.7803870 -0.0818790 0.5988120 
1403637133.468319 4.6384168 -1.7850070 0.5966190 -0.1604180 -0.7806460 -0.0816590 0.5984900 
1403637133.473319 4.6385341 -1.7850690 0.5969170 -0.1604560 -0.7809130 -0.0814560 0.5981600 
1403637133.478319 4.6386509 -1.7851220 0.5972020 -0.1605120 -0.7811970 -0.0812830 0.5977980 
1403637133.483319 4.6387658 -1.7851510 0.5974680 -0.1606250 -0.7814980 -0.0811490 0.5973910 
1403637133.488319 4.6388750 -1.7851480 0.5977150 -0.1608030 -0.7818140 -0.0810770 0.5969400 
1403637133.493319 4.6389732 -1.7851100 0.5979500 -0.1610330 -0.7821350 -0.0810670 0.5964590 
1403637133.498319 4.6390591 -1.7850389 0.5981800 -0.1612940 -0.7824390 -0.0811040 0.5959860 
1403637133.503319 4.6391292 -1.7849450 0.5984110 -0.1615660 -0.7827070 -0.0811630 0.5955520 
1403637133.508319 4.6391850 -1.7848361 0.5986440 -0.1618280 -0.7829320 -0.0812160 0.5951780 
1403637133.513319 4.6392312 -1.7847170 0.5988740 -0.1620860 -0.7831250 -0.0812420 0.5948500 
1403637133.518319 4.6392698 -1.7845941 0.5990900 -0.1623650 -0.7833190 -0.0812350 0.5945200 
1403637133.523319 4.6393080 -1.7844681 0.5992870 -0.1626750 -0.7835320 -0.0811940 0.5941590 
1403637133.528319 4.6393499 -1.7843421 0.5994630 -0.1630140 -0.7837700 -0.0811180 0.5937640 
1403637133.533319 4.6393981 -1.7842180 0.5996190 -0.1633660 -0.7840300 -0.0810280 0.5933360 
1403637133.538319 4.6394300 -1.7840329 0.5996430 -0.1637170 -0.7843010 -0.0809340 0.5928900 
1403637133.543319 4.6394858 -1.7839100 0.5997620 -0.1640620 -0.7845720 -0.0808300 0.5924510 
1403637133.548319 4.6395459 -1.7837909 0.5998770 -0.1644030 -0.7848310 -0.0807230 0.5920270 
1403637133.553319 4.6396079 -1.7836710 0.5999940 -0.1647420 -0.7850700 -0.0806260 0.5916300 
1403637133.558319 4.6396732 -1.7835460 0.6001170 -0.1650750 -0.7852870 -0.0805410 0.5912610 
1403637133.563319 4.6397438 -1.7834150 0.6002490 -0.1654030 -0.7854890 -0.0804770 0.5909090 
1403637133.568319 4.6398182 -1.7832770 0.6003940 -0.1657200 -0.7856920 -0.0804430 0.5905570 
1403637133.573319 4.6398978 -1.7831300 0.6005520 -0.1660170 -0.7859010 -0.0804500 0.5901930 
1403637133.578319 4.6399841 -1.7829731 0.6007260 -0.1662900 -0.7861180 -0.0804990 0.5898210 
1403637133.583319 4.6400762 -1.7828050 0.6009160 -0.1665390 -0.7863400 -0.0805910 0.5894430 
1403637133.588319 4.6401649 -1.7826051 0.6010810 -0.1667750 -0.7865520 -0.0807200 0.5890730 
1403637133.593319 4.6402678 -1.7824171 0.6013010 -0.1670070 -0.7867480 -0.0808660 0.5887250 
1403637133.598319 4.6403761 -1.7822270 0.6015390 -0.1672450 -0.7869260 -0.0810070 0.5884000 
1403637133.603319 4.6404881 -1.7820359 0.6017920 -0.1674920 -0.7870870 -0.0811380 0.5880970 
1403637133.608319 4.6406050 -1.7818460 0.6020590 -0.1677450 -0.7872340 -0.0812590 0.5878120 
1403637133.613319 4.6407290 -1.7816581 0.6023350 -0.1679990 -0.7873730 -0.0813660 0.5875380 
1403637133.618319 4.6408601 -1.7814730 0.6026210 -0.1682510 -0.7875080 -0.0814640 0.5872710 
1403637133.623319 4.6409979 -1.7812910 0.6029140 -0.1684950 -0.7876410 -0.0815560 0.5870100 
1403637133.628319 4.6411428 -1.7811120 0.6032150 -0.1687350 -0.7877710 -0.0816360 0.5867550 
1403637133.633319 4.6412959 -1.7809330 0.6035290 -0.1689760 -0.7879010 -0.0817170 0.5865010 
1403637133.638319 4.6414561 -1.7807530 0.6038580 -0.1692030 -0.7880310 -0.0818090 0.5862480 
1403637133.643319 4.6416140 -1.7805440 0.6041620 -0.1694060 -0.7881540 -0.0819260 0.5860050 
1403637133.648319 4.6417851 -1.7803530 0.6045340 -0.1695820 -0.7882690 -0.0820790 0.5857790 
1403637133.653319 4.6419621 -1.7801580 0.6049390 -0.1697230 -0.7883830 -0.0822700 0.5855580 
1403637133.658319 4.6421461 -1.7799590 0.6053820 -0.1698320 -0.7884890 -0.0825060 0.5853510 
1403637133.663319 4.6423359 -1.7797559 0.6058640 -0.1699100 -0.7885850 -0.0827810 0.5851590 
1403637133.668319 4.6425328 -1.7795520 0.6063840 -0.1699550 -0.7886790 -0.0830930 0.5849760 
1403637133.673319 4.6427360 -1.7793490 0.6069400 -0.1699760 -0.7887670 -0.0834280 0.5848030 
1403637133.678319 4.6429439 -1.7791460 0.6075300 -0.1699860 -0.7888540 -0.0837710 0.5846350 
1403637133.683319 4.6431570 -1.7789460 0.6081510 -0.1699950 -0.7889380 -0.0841090 0.5844700 
1403637133.688319 4.6433721 -1.7787280 0.6087720 -0.1700160 -0.7890090 -0.0844320 0.5843210 
1403637133.693319 4.6435962 -1.7785310 0.6094500 -0.1700590 -0.7890650 -0.0847280 0.5841900 
1403637133.698319 4.6438251 -1.7783411 0.6101570 -0.1701190 -0.7891090 -0.0849950 0.5840740 
1403637133.703319 4.6440582 -1.7781579 0.6108940 -0.1701980 -0.7891400 -0.0852210 0.5839770 
1403637133.708319 4.6442952 -1.7779820 0.6116600 -0.1703020 -0.7891540 -0.0854000 0.5839010 
1403637133.713319 4.6445370 -1.7778111 0.6124560 -0.1704240 -0.7891600 -0.0855560 0.5838340 
1403637133.718319 4.6447840 -1.7776430 0.6132840 -0.1705580 -0.7891670 -0.0857110 0.5837630 
1403637133.723319 4.6450362 -1.7774770 0.6141450 -0.1707020 -0.7891740 -0.0858700 0.5836880 
1403637133.728319 4.6452909 -1.7773150 0.6150430 -0.1708410 -0.7891830 -0.0860370 0.5836110 
1403637133.733319 4.6455522 -1.7771569 0.6159790 -0.1709680 -0.7891850 -0.0862110 0.5835450 
1403637133.738319 4.6458120 -1.7769830 0.6169320 -0.1710870 -0.7891770 -0.0863910 0.5834940 
1403637133.743319 4.6460810 -1.7768310 0.6179430 -0.1711970 -0.7891600 -0.0865850 0.5834560 
1403637133.748319 4.6463542 -1.7766840 0.6189920 -0.1713070 -0.7891360 -0.0867940 0.5834250 
1403637133.753319 4.6466279 -1.7765419 0.6200780 -0.1714290 -0.7891080 -0.0870080 0.5833950 
1403637133.758319 4.6469021 -1.7764080 0.6211990 -0.1715650 -0.7890740 -0.0872270 0.5833690 
1403637133.763319 4.6471729 -1.7762800 0.6223520 -0.1717090 -0.7890400 -0.0874510 0.5833390 
1403637133.768319 4.6474400 -1.7761559 0.6235360 -0.1718730 -0.7889980 -0.0876800 0.5833130 
1403637133.773319 4.6476979 -1.7760340 0.6247480 -0.1720700 -0.7889510 -0.0879080 0.5832850 
1403637133.778319 4.6479478 -1.7759110 0.6259870 -0.1722960 -0.7889090 -0.0881390 0.5832410 
1403637133.783319 4.6481881 -1.7757820 0.6272560 -0.1725470 -0.7888690 -0.0883870 0.5831820 
1403637133.788319 4.6484189 -1.7756470 0.6285580 -0.1728150 -0.7888350 -0.0886690 0.5831060 
1403637133.793319 4.6486402 -1.7755020 0.6298980 -0.1730940 -0.7888120 -0.0889990 0.5830050 
1403637133.798319 4.6488500 -1.7753470 0.6312780 -0.1733760 -0.7888040 -0.0893790 0.5828740 
1403637133.803319 4.6490479 -1.7751830 0.6327020 -0.1736670 -0.7888150 -0.0897830 0.5827100 
1403637133.808319 4.6492338 -1.7750120 0.6341720 -0.1739770 -0.7888400 -0.0901880 0.5825210 
1403637133.813319 4.6494079 -1.7748380 0.6356910 -0.1743160 -0.7888710 -0.0905750 0.5823190 
1403637133.818319 4.6495709 -1.7746620 0.6372640 -0.1746930 -0.7888970 -0.0909320 0.5821160 
1403637133.823319 4.6497259 -1.7744880 0.6388900 -0.1750960 -0.7889160 -0.0912590 0.5819170 
1403637133.828319 4.6498728 -1.7743150 0.6405680 -0.1755190 -0.7889360 -0.0915660 0.5817140 
1403637133.833319 4.6500158 -1.7741450 0.6422950 -0.1759500 -0.7889630 -0.0918660 0.5815010 
1403637133.838319 4.6501188 -1.7738830 0.6440630 -0.1763760 -0.7890020 -0.0921670 0.5812680 
1403637133.843319 4.6502519 -1.7737070 0.6458850 -0.1767980 -0.7890650 -0.0924830 0.5810040 
1403637133.848319 4.6503820 -1.7735310 0.6477490 -0.1772080 -0.7891510 -0.0928200 0.5807090 
1403637133.853319 4.6505089 -1.7733560 0.6496570 -0.1776170 -0.7892520 -0.0931690 0.5803910 
1403637133.858319 4.6506319 -1.7731810 0.6516110 -0.1780260 -0.7893640 -0.0935260 0.5800560 
1403637133.863319 4.6507502 -1.7730080 0.6536150 -0.1784330 -0.7894800 -0.0938810 0.5797170 
1403637133.868319 4.6508598 -1.7728380 0.6556700 -0.1788470 -0.7895920 -0.0942160 0.5793830 
1403637133.873319 4.6509619 -1.7726721 0.6577790 -0.1792800 -0.7896940 -0.0945100 0.5790630 
1403637133.878319 4.6510549 -1.7725140 0.6599430 -0.1797380 -0.7897850 -0.0947360 0.5787590 
1403637133.883319 4.6511402 -1.7723640 0.6621630 -0.1802160 -0.7898690 -0.0948980 0.5784700 
1403637133.888319 4.6512008 -1.7722020 0.6644760 -0.1806920 -0.7899410 -0.0950090 0.5782020 
1403637133.893319 4.6512718 -1.7720680 0.6668170 -0.1811530 -0.7900120 -0.0950780 0.5779480 
1403637133.898319 4.6513419 -1.7719409 0.6692130 -0.1816000 -0.7900850 -0.0951330 0.5777000 
1403637133.903319 4.6514120 -1.7718190 0.6716620 -0.1820390 -0.7901590 -0.0952030 0.5774490 
1403637133.908319 4.6514821 -1.7717021 0.6741610 -0.1824570 -0.7902460 -0.0952990 0.5771830 
1403637133.913319 4.6515522 -1.7715880 0.6767070 -0.1828430 -0.7903480 -0.0954220 0.5769010 
1403637133.918319 4.6516209 -1.7714770 0.6792980 -0.1832030 -0.7904570 -0.0955640 0.5766130 
1403637133.923319 4.6516871 -1.7713701 0.6819350 -0.1835490 -0.7905650 -0.0957080 0.5763320 
1403637133.928319 4.6517491 -1.7712680 0.6846150 -0.1838770 -0.7906660 -0.0958450 0.5760660 
1403637133.933319 4.6518059 -1.7711700 0.6873390 -0.1841820 -0.7907560 -0.0959810 0.5758230 
1403637133.938319 4.6518602 -1.7710760 0.6901040 -0.1844740 -0.7908310 -0.0961200 0.5756030 
1403637133.943319 4.6519132 -1.7709850 0.6929080 -0.1847610 -0.7908950 -0.0962690 0.5753990 
1403637133.948319 4.6519661 -1.7708991 0.6957510 -0.1850370 -0.7909500 -0.0964410 0.5752060 
1403637133.953319 4.6520200 -1.7708180 0.6986300 -0.1853020 -0.7910010 -0.0966490 0.5750150 
1403637133.958319 4.6520782 -1.7707410 0.7015450 -0.1855560 -0.7910520 -0.0968950 0.5748220 
1403637133.963319 4.6521401 -1.7706680 0.7044930 -0.1857960 -0.7911010 -0.0971810 0.5746290 
1403637133.968319 4.6522069 -1.7705990 0.7074760 -0.1860220 -0.7911490 -0.0975070 0.5744350 
1403637133.973319 4.6522779 -1.7705350 0.7104910 -0.1862410 -0.7911860 -0.0978720 0.5742510 
1403637133.978319 4.6523528 -1.7704760 0.7135340 -0.1864540 -0.7912080 -0.0982720 0.5740830 
1403637133.983319 4.6524329 -1.7704231 0.7166030 -0.1866580 -0.7912140 -0.0986920 0.5739370 
1403637133.988319 4.6525149 -1.7703750 0.7196930 -0.1868510 -0.7912060 -0.0991210 0.5738100 
1403637133.993319 4.6525979 -1.7703310 0.7227990 -0.1870360 -0.7911920 -0.0995520 0.5736960 
1403637133.998319 4.6526790 -1.7702910 0.7259170 -0.1872140 -0.7911710 -0.0999700 0.5735940 
1403637134.003319 4.6527572 -1.7702579 0.7290440 -0.1873800 -0.7911430 -0.1003560 0.5735110 
1403637134.008319 4.6528282 -1.7702320 0.7321800 -0.1875310 -0.7911080 -0.1006890 0.5734530 
1403637134.013319 4.6528931 -1.7702150 0.7353270 -0.1876640 -0.7910620 -0.1009500 0.5734260 
1403637134.018319 4.6529508 -1.7702050 0.7384830 -0.1877890 -0.7910060 -0.1011480 0.5734270 
1403637134.023319 4.6530042 -1.7701980 0.7416520 -0.1879030 -0.7909440 -0.1013190 0.5734450 
1403637134.028319 4.6530561 -1.7701890 0.7448360 -0.1879930 -0.7908830 -0.1015090 0.5734670 
1403637134.033319 4.6531081 -1.7701761 0.7480350 -0.1880470 -0.7908350 -0.1017490 0.5734720 
1403637134.038319 4.6529961 -1.7699810 0.7517850 -0.1880640 -0.7907980 -0.1020540 0.5734600 
1403637134.043319 4.6530409 -1.7699490 0.7550500 -0.1880500 -0.7907780 -0.1024230 0.5734260 
1403637134.048319 4.6530871 -1.7699161 0.7583270 -0.1880180 -0.7907630 -0.1028510 0.5733800 
1403637134.053319 4.6531358 -1.7698820 0.7616140 -0.1879890 -0.7907440 -0.1033190 0.5733330 
1403637134.058319 4.6531858 -1.7698470 0.7649080 -0.1879670 -0.7907170 -0.1038310 0.5732840 
1403637134.063319 4.6532378 -1.7698110 0.7682070 -0.1879500 -0.7906870 -0.1043960 0.5732290 
1403637134.068319 4.6532922 -1.7697750 0.7715070 -0.1879380 -0.7906570 -0.1050090 0.5731620 
1403637134.073319 4.6533480 -1.7697400 0.7748080 -0.1879180 -0.7906270 -0.1056630 0.5730910 
1403637134.078319 4.6534052 -1.7697099 0.7781060 -0.1878940 -0.7906000 -0.1063430 0.5730110 
1403637134.083319 4.6534600 -1.7696871 0.7814000 -0.1878760 -0.7905720 -0.1070210 0.5729290 
1403637134.088319 4.6535139 -1.7696720 0.7846890 -0.1878780 -0.7905360 -0.1076730 0.5728560 
1403637134.093319 4.6535659 -1.7696660 0.7879750 -0.1879140 -0.7904880 -0.1082860 0.5727960 
1403637134.098319 4.6536160 -1.7696691 0.7912600 -0.1879730 -0.7904270 -0.1088690 0.5727500 
1403637134.103319 4.6536660 -1.7696780 0.7945440 -0.1880390 -0.7903580 -0.1094450 0.5727150 
1403637134.108319 4.6537151 -1.7696880 0.7978310 -0.1880880 -0.7902890 -0.1100390 0.5726800 
1403637134.113319 4.6537638 -1.7696960 0.8011190 -0.1881010 -0.7902280 -0.1106750 0.5726380 
1403637134.118319 4.6538110 -1.7696980 0.8044080 -0.1880830 -0.7901740 -0.1113600 0.5725860 
1403637134.123319 4.6538572 -1.7696910 0.8076960 -0.1880460 -0.7901210 -0.1120970 0.5725270 
1403637134.128319 4.6539001 -1.7696750 0.8109820 -0.1880090 -0.7900620 -0.1128780 0.5724680 
1403637134.133319 4.6539402 -1.7696511 0.8142610 -0.1879780 -0.7899890 -0.1136680 0.5724230 
1403637134.138319 4.6539531 -1.7695709 0.8178950 -0.1879520 -0.7898960 -0.1144530 0.5723980 
1403637134.143319 4.6539798 -1.7695330 0.8211870 -0.1879270 -0.7897990 -0.1152300 0.5723840 
